Time,Learning rate,Train loss,Validation loss,MAE_HOMO-PBE0,MAE_LUMO-PBE0,MAE_Gap-PBE0
28337.789717435837,0.0001,0.015398723201787166,0.08965946216012104,0.10520957957689317,0.10335849050006822,0.1416407855054896
28633.29812836647,0.0001,0.015159170600166253,0.08961966719399074,0.10324962657047164,0.1053099299488135,0.14199084070582152
28928.420392274857,0.0001,0.014941127910089644,0.08871689419027518,0.1018812985767645,0.10228232535653176,0.14018669967677042
29223.140206575394,0.0001,0.014645514154267741,0.09189548650789388,0.1013524494206446,0.10567523963560103,0.14509862403606458
29518.13294863701,0.0001,0.01478962669922786,0.08993293482810023,0.10135140788890126,0.10439262235884753,0.14384042127513932
29812.954301834106,0.0001,0.01446729236372804,0.0899210719175014,0.10219350768603923,0.1046395253527351,0.14181104369101732
30107.491706371307,0.0001,0.01422582217242345,0.08728035244986981,0.10061928922231804,0.10366299120079643,0.14132456327756407
30403.33951163292,0.0001,0.01440727041979539,0.08759887005967526,0.09987524721972693,0.10210130042887769,0.1411407206890139
30699.57524561882,0.0001,0.013674133506899631,0.08938034959144492,0.10122845378685094,0.10499040483826642,0.14274785098615528
30994.325256586075,0.0001,0.013741532115963066,0.08912817334998215,0.1041319263958277,0.10481220176128472,0.1419118561568975
31288.31729745865,0.0001,0.014019665904286247,0.09330633466536138,0.10525120722812252,0.1049974529796952,0.14677658844090422
31583.925985097885,0.0001,0.013566605809661838,0.0886085699553721,0.10147445554507013,0.1048698040816432,0.1431925618927346
31878.88000369072,0.0001,0.013490656870100988,0.08865389189540962,0.10258504852148573,0.10308729625903615,0.14370009069909717
32173.828572034836,0.0001,0.013326711562008943,0.08855825537747052,0.10144137910935647,0.10241064120378034,0.14161630838622996
32469.138496875763,0.0001,0.013149488854621555,0.08924949004865046,0.10414826362477636,0.1024804550671084,0.13913286717155054
32763.65791964531,0.0001,0.013045265371676015,0.08817518585278955,0.10493211523162262,0.10113433634274017,0.1424552654951244
33058.7644431591,0.0001,0.012980366976660811,0.08714045687723888,0.10028010298863578,0.10340242970677793,0.13894545700982144
33354.97886133194,0.0001,0.012831556937928945,0.08827073792951257,0.1000745110734031,0.10115598833422539,0.14167630393637887
33650.56967806816,0.0001,0.012661820003309633,0.08762616560186852,0.0997299276657143,0.10157413716250431,0.13810405076482812
33945.23340725899,0.0001,0.012540663084041078,0.0904115254918827,0.10274895244869904,0.10804502571971052,0.1403246108438157
34240.22537994385,0.0001,0.012478665205940282,0.08718764086523638,0.10013631937501007,0.10214352801795683,0.1402297601662921
34536.48493599892,0.0001,0.012264476414614924,0.0883979800367396,0.10038298884967391,0.10216326754080733,0.1393568351295647
34831.156651735306,0.0001,0.012237163113974207,0.08991508681795117,0.1015456156479516,0.10445679590574884,0.14160521351767574
35125.77473092079,0.0001,0.012212047594634477,0.08490228291809993,0.1007514485361278,0.10137552705433721,0.13652895709671156
35421.47899055481,0.0001,0.011866408312724293,0.0867066398930872,0.10250273999312541,0.101157523527423,0.14051547921829186
35717.49464535713,0.0001,0.011823624026387888,0.08751071789841795,0.10145209322227647,0.10144587843762731,0.13996785300439524
36012.462634563446,0.0001,0.011698827733576745,0.08688807085356402,0.10021554984449438,0.1015499188365227,0.1384870037173214
36308.065346241,0.0001,0.011771555714757811,0.08570677538603123,0.10311447304345814,0.10156707713625236,0.13839824115830843
36603.182899951935,0.0001,0.011545168379428232,0.08479193254977513,0.09834371262200048,0.09957988812188076,0.13644434722529383
36898.19261097908,0.0001,0.011505692499142772,0.08573111330512231,0.10090645784162701,0.10248637382438161,0.13944590149875766
37192.709233284,0.0001,0.011470313381300529,0.08886681615363465,0.10210928595188429,0.10120861004112185,0.14108177385164916
37487.910284757614,0.0001,0.011140306138246882,0.08627175587873036,0.10086987288576293,0.10164974583493085,0.1397154254983937
37782.440747499466,0.0001,0.01118667443837422,0.0848917291794601,0.09941450281414384,0.09948239114556111,0.13852682860636178
38078.03875160217,0.0001,0.01104558133470991,0.08495329256109478,0.1011439350223814,0.10015970112728627,0.13773702925230025
38372.52249264717,0.0001,0.011064420609245154,0.08630415252481179,0.10204512034324249,0.0999749782870519,0.1391748910637871
38667.773566007614,0.0001,0.011047988284173854,0.08572641686300837,0.09866591878316829,0.10034892905265941,0.13726013625047231
38962.391003370285,0.0001,0.010893928449499931,0.08562581641963493,0.09913728816048296,0.10027692004243433,0.13965346025694467
39256.46590089798,0.0001,0.010817236436522338,0.08645152406598235,0.1002765140729221,0.10116592376055229,0.14091349987997343
39551.781738996506,0.0001,0.010747369178489327,0.08486163650446837,0.09836068073948606,0.10057868387148314,0.13865447044372559
39846.6532831192,0.0001,0.010687717201642338,0.08756144680277901,0.10041639946455028,0.10110514800937292,0.13928617160167434
40141.87761878967,0.0001,0.010470696338905147,0.0848871166707364,0.09928811874209922,0.10079465402550676,0.1373293685046547
40436.66916966438,0.0001,0.010712983976404213,0.08478140281571316,0.0991109484236549,0.10107708508852413,0.13867881495443515
40730.192898988724,0.0001,0.010478926123705311,0.08471784783358323,0.09985447090401826,0.09992849045523525,0.13661967478435527
41025.50547981262,0.0001,0.010395735121519973,0.08566650925012972,0.10036007723743298,0.1001745899974668,0.13856216494370727
41321.05380702019,0.0001,0.010282703193103523,0.08463588083862923,0.09961092690717045,0.09985943500910988,0.1369492306806374
41615.94152092934,0.0001,0.010302593493009353,0.0858262091638132,0.09942861961712646,0.10121894009623206,0.13822733190511788
41911.40413093567,0.0001,0.01003228605599347,0.08545411983638584,0.10208275108330983,0.1017112005254385,0.1375997736260242
42206.03424978256,0.0001,0.009960686330872316,0.08618887313054634,0.0990745224937453,0.1006329950360804,0.1376176296852262
42502.67213058472,0.0001,0.010111164094534475,0.0850027953752511,0.09866055619048687,0.10241627703707125,0.13815936211000765
42798.03421473503,0.0001,0.009974688619618744,0.085544766670365,0.09879330515199572,0.09995592938776512,0.13900114044524514
43092.50250053406,0.0001,0.009916345992069612,0.0849422507700135,0.09823136303173298,0.10001498248146656,0.13693992208596054
43387.77688550949,0.0001,0.009803240670537845,0.08267330917853445,0.09814563809310911,0.09786081754878456,0.13526889336303732
43683.111230134964,0.0001,0.009704055233710786,0.08335148738363381,0.09740818242883915,0.09879160434855128,0.1358638610499647
43977.604618787766,0.0001,0.009630550203912394,0.08545280501854327,0.09972327200427272,0.10150406806633044,0.13745050837089773
44272.8027575016,0.0001,0.00988283416409428,0.08392858856397047,0.0968417571727503,0.09932013763164643,0.1373212291358718
44567.65313053131,0.0001,0.009268500815461904,0.08563144279088516,0.09995710057440418,0.0987769680910393,0.13748756037523865
44863.57877492905,0.0001,0.009490306070051378,0.08634854144475201,0.10064184627568262,0.10111737813178125,0.13751490024250204
45158.506813287735,0.0001,0.009537229713982758,0.08469172304860674,0.09872325004681622,0.1014126529577062,0.13660819470711916
45453.36984562874,0.0001,0.009857515740554537,0.08512517223295656,0.09837896318803145,0.1002198960842076,0.13763677482149245
45748.560517549515,0.0001,0.00913466467532385,0.08490364035382296,0.09919766579014513,0.09893693319479063,0.13709084325299686
46043.940388441086,0.0001,0.009141012379035173,0.08525990398839522,0.0991970395552436,0.09936715270581117,0.13702947821016165
46339.235679388046,0.0001,0.009241915063155564,0.08424042016076591,0.09944215688203173,0.097936873271091,0.13722261178178577
46634.72533917427,0.0001,0.009099118249889336,0.0854594086297013,0.09949180619716243,0.09854460657696,0.13882790202747866
46930.15403056145,0.0001,0.009069692219121578,0.08427099336257439,0.09871212296387212,0.09872215085863646,0.13669636260373974
47225.041482687,0.0001,0.009110548007939215,0.08281872059701269,0.09757834870506774,0.09935578364385572,0.13444491393955674
47519.940264463425,0.0001,0.008950846156770454,0.08396952865347855,0.09936438781453286,0.09919064347438694,0.13652797987339535
47816.58453679085,0.0001,0.008851007842141323,0.08692334530626389,0.0993516301940271,0.09992973208327136,0.13894977145136436
48112.872255802155,0.0001,0.009203773120801912,0.08388793684154167,0.09764306047398816,0.09966325086414382,0.1366419215886737
48407.236033678055,0.0001,0.008918652243708676,0.08482510176901449,0.09821145582255261,0.097581435344084,0.13651662771095638
48702.908888339996,0.0001,0.008915491404109313,0.08337744909285999,0.09781945973318794,0.10112931114865456,0.135762013792089
48998.7655107975,0.0001,0.00877779086241723,0.0834338668324315,0.09809559378061515,0.09746525418712257,0.13552817463092526
49293.42119765282,0.0001,0.00901413293169967,0.0837568206776541,0.10024661085490484,0.09934163148979255,0.13610167794610323
49588.66200065613,0.0001,0.008528119459817142,0.08425759820822074,0.09865735328580602,0.09943870829248115,0.1361515507560857
49883.6452395916,0.0001,0.008610158958352399,0.08520957457178105,0.09824518970461901,0.0980298346929953,0.1355428230315171
50179.41290307045,0.0001,0.008507820994860086,0.08428839942897667,0.09710757595590523,0.09939311388594804,0.13434730333530118
50474.27513599396,0.0001,0.008666608111426935,0.08408432548405578,0.09726188914173683,0.0979766159793373,0.13521527397538322
50768.97059011459,0.0001,0.00846750881486305,0.08681695561753544,0.10062668489202313,0.10183294595100252,0.13857037423737378
51064.201444387436,0.0001,0.008490064236558832,0.08434426357996126,0.09690062903042054,0.1005453458091897,0.13741392959313584
51359.26499938965,5e-05,0.004732142519710057,0.08064421424883537,0.09403332391411853,0.09518911515886126,0.13164898231136624
51669.9449160099,5e-05,0.003363151443337689,0.08059194525241103,0.09470176704800853,0.09561717950011993,0.13183292395013882
51966.02071452141,5e-05,0.003132031011815543,0.0804357204879157,0.09434569349357942,0.09514145177762236,0.131884246287313
52260.236981630325,5e-05,0.003047031658392516,0.08045240410504229,0.09399696177110796,0.09446617189168569,0.13171973630432407
52555.186994314194,5e-05,0.0030033758491670947,0.0809597153692487,0.09481358516101943,0.09468648900001635,0.13218859263828822
52849.4898545742,5e-05,0.0029227432387991825,0.08106808240424582,0.0948742436135074,0.09514201947099409,0.13162936402875608
53145.11569738388,5e-05,0.0028473484816179404,0.08133427454977077,0.09516128706607116,0.09567897029793987,0.13289185812351742
53439.38756084442,5e-05,0.0028148760423716834,0.08002070304311608,0.09456216472578875,0.0956171311885645,0.13236232536440443
53734.40418505669,5e-05,0.002786924859603073,0.0809637822847263,0.09479278830512694,0.09467511245363111,0.13135615663658423
54029.10980629921,5e-05,0.002754168835049357,0.08091431925516832,0.09510380921290816,0.09426197001935255,0.13153080348111595
54324.0708398819,5e-05,0.0027107684223997364,0.08083400260955603,0.09488828130468824,0.09525773313818567,0.1318285338067856
54619.43754529953,5e-05,0.0027031073192403995,0.08013088786504814,0.09425839610760127,0.09432152430657764,0.13130930792737766
54914.972487688065,5e-05,0.0026850131850319303,0.0799375734585487,0.09459683077916661,0.09403220006116969,0.1308993922125585
55211.13012480736,5e-05,0.002667041107950206,0.08094125860297043,0.09544081152759175,0.09496110807599673,0.1314439140504686
55506.70616865158,5e-05,0.0026144583429655024,0.08008875236705076,0.0949673545936252,0.09391445622547656,0.1316644841325257
55802.422048807144,5e-05,0.0025863965334001846,0.08099092317930164,0.09513774857704796,0.09421258665848195,0.1317105582922612
56097.279483795166,5e-05,0.0025753176275272686,0.08082727713719758,0.09537673072744335,0.09459953499265578,0.1325027289543813
56392.854984760284,5e-05,0.0025817035135857103,0.08081115194452648,0.09519941406018922,0.09439039968008067,0.13226375867877968
56688.51164460182,5e-05,0.0025678277007470857,0.08091630715637718,0.09514547441416109,0.09484680909390765,0.13161944981959658
56984.644800662994,5e-05,0.0025269470559995386,0.0807684774666057,0.09450753690336723,0.09485189777902535,0.1311863811453765
57280.13183116913,5e-05,0.002517930983177607,0.08035859279781166,0.09470822115889628,0.09479321536643927,0.13134162285182285
57576.39120936394,5e-05,0.0025138029460070365,0.080740299762992,0.09459883312614964,0.09534547601698144,0.13172570382948978
57871.68516135216,5e-05,0.0024836458973660734,0.08060422541826083,0.09490410807797468,0.09459705583860271,0.13180181909125
58167.2055413723,5e-05,0.0024845861956283,0.08136147396771722,0.095687606329471,0.0949762182947403,0.13269625820536696
58463.39060974121,5e-05,0.002461008013166289,0.08053379794092225,0.09504961313552253,0.09510796557125892,0.13090974695249658
58757.41409802437,5e-05,0.0024539157694079042,0.08038968146505891,0.09513259435490327,0.09504805598047553,0.1317926551203284
59051.61334013939,5e-05,0.0024382730078532453,0.08149275984720082,0.09546571409343249,0.09545381172887207,0.13239433114303598
59346.10247421265,5e-05,0.002419554905802159,0.08107243048805375,0.09499134247940477,0.09523858376951826,0.13221718220724393
59641.48611617088,5e-05,0.002428531612796466,0.08125575802748264,0.09505870361109886,0.09507258726594506,0.13131602224067226
59937.224804878235,5e-05,0.0024078018951537833,0.08088247475671345,0.0956438581449665,0.09492710455888533,0.13262358896061965
60232.90931224823,5e-05,0.0024108893835640623,0.08107844097699626,0.09513310408844965,0.09473073875665383,0.13171554217530324
60527.903083086014,5e-05,0.0023865661576663376,0.08095544510000406,0.09557170721892053,0.09498468811927611,0.13174899627760006
60823.4041762352,5e-05,0.002364810175618402,0.08244074194341987,0.09550326885086668,0.09734206227076368,0.1336586979248699
61118.79491043091,5e-05,0.002365672681527727,0.08154199931260239,0.09471633284657206,0.09513813992872917,0.13223001966166734
61414.380502939224,5e-05,0.0023574435957431513,0.08144417141810067,0.09528625218049457,0.0953376879349875,0.13242865487338917
61710.15194129944,5e-05,0.0023461658582703965,0.08187425569459562,0.09623118849408842,0.09477989590470887,0.13256716563728507
62005.10103535652,5e-05,0.002342180029540063,0.08097251510383455,0.09425534805665008,0.09544910253568589,0.1317203920256223
62298.88932514191,5e-05,0.002362144058710933,0.08073437848874432,0.09483854750200452,0.09496281752477245,0.13184837883376882
62593.68203496933,5e-05,0.002332731765763059,0.08110081023532627,0.09508695326408272,0.09500853330443529,0.1317800964828535
62888.113495349884,2.5e-05,0.0013547284578836174,0.0801166283781934,0.09430650571129567,0.09363335972279185,0.1302894740399138
63182.39127278328,2.5e-05,0.0009668312756245978,0.08002208014665729,0.09428925251852437,0.0938811335307108,0.13065254638116006
63477.151326179504,2.5e-05,0.0009251648904545672,0.08054520838796633,0.09451517512375872,0.09412943698552327,0.13086349663661423
63772.86485171318,2.5e-05,0.0008923563681107306,0.08002512724230941,0.09381971538979539,0.09406962348880059,0.13068647559556057
64067.70506119728,2.5e-05,0.0008735290266047735,0.08021567753106656,0.09437405531522343,0.09395985381281899,0.13102019248377006
64363.554778814316,2.5e-05,0.0008700007824476455,0.08042345520619967,0.09454753225186287,0.09451235751300954,0.1311020885636344
64659.587087869644,2.5e-05,0.0008546861765693139,0.08038174985629343,0.0942138329752563,0.0945450573051375,0.1305906870500339
64955.34005022049,2.5e-05,0.0008379274809270831,0.08023527512360058,0.09451349997548529,0.09419057610890248,0.13094652784245797
65249.84392261505,2.5e-05,0.0008346779271907412,0.0803515237609002,0.09460402554019862,0.09420285676939007,0.131424866881251
65543.99437713623,2.5e-05,0.000824421310141311,0.08047435741699059,0.09440760321234405,0.09432481031977086,0.1313025758420099
65838.24009370804,2.5e-05,0.0008248569250962189,0.08056822082300624,0.09474205389059735,0.09395657253349628,0.1309984005923707
66134.83799123764,2.5e-05,0.0008076668912848664,0.08100685482761184,0.09482996675997456,0.09486364974290379,0.13145308054879562
66429.7261402607,2.5e-05,0.000799024199729852,0.08047253752033891,0.09476609994681941,0.09437784967289295,0.13125939724643124
66724.44084262848,2.5e-05,0.0007921054025466814,0.08044674635777664,0.09482777931063179,0.09436129918909626,0.13136660364687935
67019.3414003849,2.5e-05,0.0007923796257697023,0.08058235989259839,0.09461165469402459,0.0946203428608148,0.13112829675502735
67313.36095356941,2.5e-05,0.0007820717877802423,0.08051145062526434,0.09476049600697799,0.09465887711823598,0.13086593253392273
67608.87726283073,2.5e-05,0.000773560875142316,0.08071532857546107,0.09491160773236042,0.09436208103996083,0.13131580019005215
67904.35883402824,2.5e-05,0.0007700527414365756,0.08088853875711534,0.09473774430327758,0.09442561105628337,0.13153394560771378
68200.119410038,2.5e-05,0.0007690263148319956,0.08126307648640525,0.095007097522518,0.0946892694393513,0.13205798057801352
68495.81885194778,2.5e-05,0.0007561890343021197,0.08084080632905385,0.09488705009718486,0.09457965119707851,0.1319697718818481
68790.58482694626,2.5e-05,0.0007496377812230478,0.08073446869192137,0.09507124700390608,0.09424692579397304,0.1316910642938102
69085.4993917942,2.5e-05,0.0007639648211666247,0.08120710177818131,0.09508562689775893,0.09494869637405072,0.13164535476245523
69380.26524186134,2.5e-05,0.0007418321264084105,0.08086043318085424,0.09464866730293481,0.09466994644194245,0.13152619698383422
69675.95857596397,2.5e-05,0.0007436768788140512,0.08121180240642803,0.0949964286621905,0.09461801582246883,0.131715775579189
69970.50323534012,2.5e-05,0.0007370360253147802,0.08131717884319825,0.09528166505998781,0.09445587882746075,0.13181718852450586
